imagem,classe,ang_1,ang_2,ang_3,ang_4,ang_5,ang_6,ang_7,ang_8
64.jpg,Corpse_Pose_or_Savasana_,153.94,104.35,71.59,45.19,144.87,148.45,124.12,122.02
630.jpg,Corpse_Pose_or_Savasana_,104.97,165.97,52.06,36.87,157.28,148.62,161.0,126.65
153.jpg,Corpse_Pose_or_Savasana_,166.77,121.82,15.54,54.12,166.43,154.3,157.51,147.78
262.jpg,Corpse_Pose_or_Savasana_,116.74,162.6,61.35,25.08,167.19,176.66,169.22,171.76
173.jpg,Corpse_Pose_or_Savasana_,125.91,126.05,33.96,41.32,173.68,169.04,146.57,156.93
File15.jpeg,Corpse_Pose_or_Savasana_,169.65,96.73,86.02,59.96,158.94,148.77,156.18,151.6
409.jpg,Corpse_Pose_or_Savasana_,178.03,102.12,83.6,70.29,166.29,140.41,151.12,148.34
325.jpg,Corpse_Pose_or_Savasana_,147.05,130.24,42.02,55.52,149.98,158.52,158.55,153.38
321.jpg,Corpse_Pose_or_Savasana_,146.54,172.93,33.55,19.35,153.8,172.7,171.87,159.78
253.jpg,Corpse_Pose_or_Savasana_,127.72,172.08,61.65,64.39,158.57,168.79,156.85,175.58
0_548.jpg,Corpse_Pose_or_Savasana_,111.5,128.35,38.12,75.2,150.52,137.91,159.07,145.44
0_575.jpg,Corpse_Pose_or_Savasana_,131.14,168.05,32.8,35.06,159.55,163.33,153.7,156.66
244.jpg,Corpse_Pose_or_Savasana_,170.82,127.34,77.84,78.51,138.02,122.67,174.6,176.56
357.jpg,Corpse_Pose_or_Savasana_,111.81,171.71,76.52,52.89,122.88,163.49,153.47,167.48
162.jpg,Corpse_Pose_or_Savasana_,67.84,90.07,44.75,80.81,169.45,162.21,161.19,152.94
455.jpg,Corpse_Pose_or_Savasana_,50.4,89.32,90.71,84.46,170.51,143.24,147.85,120.66
266.jpg,Corpse_Pose_or_Savasana_,152.79,101.81,64.13,55.28,157.49,152.95,142.4,145.35
163.jpg,Corpse_Pose_or_Savasana_,169.1,108.0,81.7,84.66,147.73,134.99,164.79,162.25
472.jpg,Corpse_Pose_or_Savasana_,60.57,114.91,61.73,23.1,94.71,91.0,69.71,65.75
60.jpg,Corpse_Pose_or_Savasana_,102.07,81.28,82.25,50.6,154.06,136.45,117.88,103.55
85.jpg,Corpse_Pose_or_Savasana_,109.14,118.66,28.21,23.34,155.22,163.74,160.37,161.57
180.jpg,Corpse_Pose_or_Savasana_,167.44,126.9,22.57,100.18,158.21,152.92,123.28,114.21
File12.jpeg,Corpse_Pose_or_Savasana_,135.34,65.76,56.46,34.81,134.21,165.89,127.35,146.1
172.jpg,Corpse_Pose_or_Savasana_,174.63,171.13,13.6,12.46,165.23,163.31,154.57,151.31
359.jpg,Corpse_Pose_or_Savasana_,154.71,173.49,70.25,37.35,124.78,146.09,169.37,175.27
212.jpg,Corpse_Pose_or_Savasana_,170.4,159.05,44.83,9.05,165.35,156.38,165.72,163.54
129.jpg,Corpse_Pose_or_Savasana_,167.32,100.96,107.99,35.08,154.21,153.45,170.58,167.76
289.jpg,Corpse_Pose_or_Savasana_,113.43,165.32,70.62,60.31,122.41,136.32,156.57,165.77
187.jpg,Corpse_Pose_or_Savasana_,130.2,169.7,66.69,67.74,142.28,151.55,163.13,169.65
344.jpg,Corpse_Pose_or_Savasana_,168.15,116.74,32.16,83.25,169.04,143.88,151.05,158.39
0_330.jpg,Corpse_Pose_or_Savasana_,138.04,136.93,41.92,25.19,122.51,117.44,122.1,116.47
185.jpg,Corpse_Pose_or_Savasana_,135.07,149.2,40.55,39.81,164.63,156.54,151.51,162.77
407.jpg,Corpse_Pose_or_Savasana_,112.91,166.5,66.9,82.59,157.74,159.98,153.16,175.22
File14.jpeg,Corpse_Pose_or_Savasana_,145.14,108.31,71.03,29.68,151.01,145.61,170.47,159.09
56.jpg,Corpse_Pose_or_Savasana_,149.1,127.97,58.17,34.46,154.24,163.25,168.74,158.58
437.jpg,Corpse_Pose_or_Savasana_,120.45,158.3,58.06,68.22,157.98,163.92,157.4,177.11
238.jpg,Corpse_Pose_or_Savasana_,109.26,156.28,71.57,59.63,146.87,161.34,147.88,166.85
623.jpg,Corpse_Pose_or_Savasana_,144.88,164.1,30.51,26.31,168.35,173.33,174.64,169.38
69.jpg,Corpse_Pose_or_Savasana_,124.28,170.58,95.39,40.17,150.23,155.96,143.59,123.14
396.jpg,Corpse_Pose_or_Savasana_,156.51,158.54,8.46,41.92,134.82,148.92,148.54,93.95
312.jpg,Corpse_Pose_or_Savasana_,172.73,145.4,19.19,73.77,156.0,162.61,175.57,168.59
303.jpg,Corpse_Pose_or_Savasana_,157.9,166.13,36.37,42.44,163.38,104.8,134.46,84.16
159.jpg,Corpse_Pose_or_Savasana_,175.88,98.98,95.02,57.37,159.48,119.36,169.77,169.67
335.jpg,Corpse_Pose_or_Savasana_,123.7,162.57,71.58,75.37,158.25,164.8,158.03,176.26
78.jpg,Corpse_Pose_or_Savasana_,134.47,129.25,56.65,92.68,156.64,158.6,145.27,138.83
311.jpg,Corpse_Pose_or_Savasana_,157.99,165.51,85.84,79.72,161.96,151.6,154.19,169.91
551.jpg,Corpse_Pose_or_Savasana_,121.12,147.42,40.13,55.9,155.63,158.14,158.24,156.3
199.jpg,Corpse_Pose_or_Savasana_,108.82,25.41,123.9,90.18,93.07,88.07,125.29,136.5
0_413.jpg,Corpse_Pose_or_Savasana_,143.63,169.08,29.03,64.5,142.47,166.8,171.75,162.36
151.jpg,Corpse_Pose_or_Savasana_,89.39,80.57,48.2,51.55,146.97,131.98,87.56,97.82
File4.jpeg,Corpse_Pose_or_Savasana_,125.67,173.03,64.31,94.57,138.59,171.51,168.33,174.57
228.jpg,Corpse_Pose_or_Savasana_,108.3,172.98,65.85,45.62,112.99,126.82,163.39,158.88
239.jpg,Corpse_Pose_or_Savasana_,133.13,92.85,68.06,57.95,150.49,157.66,153.35,143.1
193.jpg,Corpse_Pose_or_Savasana_,154.02,120.96,94.1,37.01,121.99,120.49,47.31,49.13
592.jpg,Corpse_Pose_or_Savasana_,142.44,169.19,54.17,21.42,132.93,173.72,171.33,158.49
443.jpg,Corpse_Pose_or_Savasana_,160.83,112.12,63.77,61.34,140.62,162.44,166.43,149.94
469.jpg,Corpse_Pose_or_Savasana_,161.42,172.43,140.42,40.66,150.96,164.15,170.83,159.75
298.jpg,Corpse_Pose_or_Savasana_,125.44,150.34,27.09,65.06,168.68,146.03,159.04,163.61
0_156.jpg,Corpse_Pose_or_Savasana_,171.67,86.2,109.87,11.33,135.53,155.97,139.78,178.11
433.jpg,Corpse_Pose_or_Savasana_,126.53,169.75,75.93,75.88,131.42,151.0,167.93,171.37
607.jpg,Corpse_Pose_or_Savasana_,173.14,176.22,126.95,87.85,140.2,171.93,143.86,140.34
545.jpg,Corpse_Pose_or_Savasana_,137.96,153.84,38.24,39.05,167.3,163.37,156.4,168.59
File8.png,Corpse_Pose_or_Savasana_,85.21,171.81,64.83,76.59,120.46,144.31,165.9,150.58
259.jpg,Corpse_Pose_or_Savasana_,153.78,105.44,66.65,41.72,155.81,150.19,166.03,161.77
118.jpg,Corpse_Pose_or_Savasana_,135.58,156.97,46.28,45.43,144.87,112.27,152.77,67.26
326.jpg,Corpse_Pose_or_Savasana_,165.58,115.63,67.22,53.09,149.02,162.17,144.81,146.48
0_160.jpg,Corpse_Pose_or_Savasana_,82.66,85.29,9.49,14.21,148.73,167.08,138.02,169.36
134.jpg,Corpse_Pose_or_Savasana_,105.39,166.09,70.08,56.17,150.57,165.41,120.83,141.91
426.jpg,Corpse_Pose_or_Savasana_,160.83,136.84,34.35,40.21,143.61,144.66,160.05,152.99
362.jpg,Corpse_Pose_or_Savasana_,159.02,109.78,57.45,45.56,155.77,162.5,161.09,150.61
82.jpg,Corpse_Pose_or_Savasana_,123.36,160.62,63.58,66.73,155.01,169.33,160.65,174.45
67.jpg,Corpse_Pose_or_Savasana_,174.18,116.6,31.6,53.25,152.88,166.86,79.58,107.76
538.jpg,Corpse_Pose_or_Savasana_,171.11,112.0,70.54,67.51,138.53,142.09,104.22,109.76
63.jpg,Corpse_Pose_or_Savasana_,169.54,95.67,39.18,84.18,161.6,154.59,155.31,160.46
439.jpg,Corpse_Pose_or_Savasana_,170.34,97.57,75.99,76.82,165.06,156.53,155.23,153.69
95.jpg,Corpse_Pose_or_Savasana_,161.24,106.17,66.5,47.81,138.41,150.96,154.92,154.78
217.jpg,Corpse_Pose_or_Savasana_,166.14,107.07,67.86,60.74,151.58,158.64,159.24,151.62
171.jpg,Corpse_Pose_or_Savasana_,112.17,170.64,93.65,43.36,173.88,166.86,164.84,166.1
350.jpg,Corpse_Pose_or_Savasana_,161.07,166.91,36.18,19.79,143.84,177.18,157.28,173.32
398.jpg,Corpse_Pose_or_Savasana_,122.68,153.17,85.47,133.6,166.46,158.29,168.0,155.02
499.jpg,Upward_Plank_Pose_or_Purvottanasana_,148.61,177.18,73.52,64.83,87.78,158.39,29.15,154.93
213.jpg,Upward_Plank_Pose_or_Purvottanasana_,142.6,169.14,80.42,82.43,155.29,153.7,151.96,161.06
95.jpg,Upward_Plank_Pose_or_Purvottanasana_,163.21,179.32,92.83,78.79,166.34,162.13,141.08,169.01
194.jpg,Upward_Plank_Pose_or_Purvottanasana_,170.52,152.21,79.51,68.3,154.09,72.21,159.04,43.54
182.jpg,Upward_Plank_Pose_or_Purvottanasana_,168.86,170.63,91.7,87.35,159.86,153.48,163.39,160.17
61.jpg,Upward_Plank_Pose_or_Purvottanasana_,170.48,154.17,66.67,65.28,172.12,162.01,164.25,152.38
39.jpg,Upward_Plank_Pose_or_Purvottanasana_,139.61,175.74,98.33,89.04,154.42,154.81,146.66,165.15
112.jpg,Upward_Plank_Pose_or_Purvottanasana_,165.9,169.53,55.92,49.8,167.51,169.68,140.36,141.15
292.jpg,Upward_Plank_Pose_or_Purvottanasana_,170.31,162.4,85.08,78.22,157.06,159.16,165.17,161.58
569.jpg,Upward_Plank_Pose_or_Purvottanasana_,135.45,169.98,84.59,91.25,161.99,157.32,152.07,164.34
376.jpg,Upward_Plank_Pose_or_Purvottanasana_,167.86,152.85,110.71,70.77,155.66,163.94,166.93,152.88
101.jpg,Upward_Plank_Pose_or_Purvottanasana_,165.8,160.66,53.92,69.2,154.68,163.05,164.16,170.62
183.jpg,Upward_Plank_Pose_or_Purvottanasana_,166.63,121.09,94.81,78.32,170.12,146.31,168.84,159.49
496.jpg,Upward_Plank_Pose_or_Purvottanasana_,168.83,158.15,91.66,84.3,152.28,152.72,157.89,148.6
392.jpg,Upward_Plank_Pose_or_Purvottanasana_,174.36,130.38,82.39,71.54,159.61,163.29,160.85,146.81
280.jpg,Upward_Plank_Pose_or_Purvottanasana_,170.23,158.69,82.3,69.42,107.52,156.07,160.64,165.55
553.jpg,Upward_Plank_Pose_or_Purvottanasana_,167.63,157.81,62.67,84.42,159.02,153.72,176.35,164.13
550.jpg,Upward_Plank_Pose_or_Purvottanasana_,173.75,161.55,62.06,66.91,164.63,168.7,163.16,154.94
218.jpg,Upward_Plank_Pose_or_Purvottanasana_,167.46,159.56,71.86,73.08,163.35,162.31,173.14,156.6
141.jpg,Upward_Plank_Pose_or_Purvottanasana_,167.61,152.96,84.04,75.46,148.78,175.65,80.49,89.79
2.jpg,Upward_Plank_Pose_or_Purvottanasana_,167.93,157.22,68.06,58.53,174.69,165.45,154.23,158.74
36.jpg,Upward_Plank_Pose_or_Purvottanasana_,175.64,133.39,89.33,85.84,148.8,149.94,163.29,162.52
125.jpg,Upward_Plank_Pose_or_Purvottanasana_,127.37,167.34,63.04,75.48,151.69,144.16,155.68,160.8
230.jpg,Upward_Plank_Pose_or_Purvottanasana_,121.95,173.38,84.52,85.18,121.1,146.34,171.49,164.04
254.jpg,Upward_Plank_Pose_or_Purvottanasana_,119.57,168.95,66.88,60.75,151.11,76.63,169.38,164.06
391.jpg,Upward_Plank_Pose_or_Purvottanasana_,153.94,168.14,63.5,77.19,158.78,151.36,160.52,173.71
186.jpg,Upward_Plank_Pose_or_Purvottanasana_,149.99,173.12,53.82,52.04,171.53,167.51,150.62,164.61
96.jpg,Upward_Plank_Pose_or_Purvottanasana_,171.64,163.04,98.61,68.39,166.47,154.37,154.56,145.53
290.jpg,Upward_Plank_Pose_or_Purvottanasana_,157.83,168.69,25.78,20.2,74.1,94.68,155.32,132.47
551.jpg,Upward_Plank_Pose_or_Purvottanasana_,175.95,155.98,58.33,60.52,166.36,164.39,166.54,151.72
48.jpg,Upward_Plank_Pose_or_Purvottanasana_,178.26,168.45,86.33,80.5,142.23,140.54,172.1,161.05
235.jpg,Upward_Plank_Pose_or_Purvottanasana_,172.72,141.61,79.22,63.79,144.28,166.26,102.98,143.54
41.jpg,Upward_Plank_Pose_or_Purvottanasana_,119.01,175.72,105.6,67.8,151.75,162.64,158.68,168.28
166.jpg,Upward_Plank_Pose_or_Purvottanasana_,175.73,116.94,96.99,92.1,165.92,169.3,167.73,150.13
85.jpg,Upward_Plank_Pose_or_Purvottanasana_,152.64,171.98,69.34,77.6,153.78,152.82,148.1,162.91
76.jpg,Side-Reclining_Leg_Lift_pose_or_Anantasana_,120.19,38.83,82.91,167.37,60.1,129.03,168.68,140.24
136.jpg,Side-Reclining_Leg_Lift_pose_or_Anantasana_,138.51,155.32,81.81,91.56,176.86,66.61,126.23,158.45
116.jpg,Side-Reclining_Leg_Lift_pose_or_Anantasana_,142.27,178.43,107.13,146.5,33.9,167.19,172.93,134.03
42.jpg,Side-Reclining_Leg_Lift_pose_or_Anantasana_,135.07,80.74,111.0,155.66,41.0,131.44,176.23,144.59
109.jpg,Side-Reclining_Leg_Lift_pose_or_Anantasana_,42.65,124.23,118.01,94.29,174.8,130.83,131.9,137.1
63.jpg,Side-Reclining_Leg_Lift_pose_or_Anantasana_,138.86,57.65,43.31,143.82,58.39,153.81,41.26,168.04
90.jpg,Side-Reclining_Leg_Lift_pose_or_Anantasana_,108.17,151.03,141.54,95.87,105.78,29.36,151.47,50.78
35.jpg,Side-Reclining_Leg_Lift_pose_or_Anantasana_,119.45,159.47,111.36,103.64,155.79,63.14,112.91,167.76
47.jpg,Side-Reclining_Leg_Lift_pose_or_Anantasana_,153.7,57.34,101.02,139.3,82.02,145.91,165.24,129.82
1_264.jpg,Virasana_or_Vajrasana,145.64,133.4,52.38,19.36,99.13,105.97,50.54,48.5
2_154.jpg,Virasana_or_Vajrasana,128.94,134.11,60.72,29.67,97.93,108.25,34.6,56.55
1_197.jpg,Virasana_or_Vajrasana,105.39,97.95,72.36,21.57,82.03,81.07,66.58,97.46
1_46.jpg,Virasana_or_Vajrasana,80.46,135.09,2.07,143.28,164.72,156.5,129.66,138.37
2_137.jpg,Virasana_or_Vajrasana,140.39,133.85,72.33,67.12,62.64,68.41,14.19,16.83
1_640.jpg,Virasana_or_Vajrasana,110.98,116.61,50.36,10.33,106.16,120.74,49.56,67.25
1_557.jpg,Virasana_or_Vajrasana,153.48,144.31,53.87,43.07,75.01,79.78,16.77,20.3
2_519.jpg,Virasana_or_Vajrasana,123.59,130.79,11.27,15.64,83.1,92.43,49.42,45.18
2_583.jpg,Virasana_or_Vajrasana,136.49,143.35,83.6,87.82,34.65,35.6,7.12,7.13
1_47.jpg,Virasana_or_Vajrasana,158.33,138.51,30.76,23.82,107.47,124.26,46.98,57.29
1_141.jpg,Virasana_or_Vajrasana,119.32,124.79,30.39,8.2,107.57,107.2,48.19,65.82
2_335.jpg,Virasana_or_Vajrasana,133.97,138.47,59.42,36.51,90.3,113.67,42.52,51.88
1_551.jpg,Virasana_or_Vajrasana,110.85,116.36,47.42,25.96,115.26,123.5,64.25,88.54
2_437.jpg,Virasana_or_Vajrasana,115.35,114.17,20.2,74.89,98.86,89.6,66.85,47.75
1_193.jpg,Virasana_or_Vajrasana,151.76,140.14,16.96,20.01,146.89,140.83,174.4,167.45
2_40.jpg,Virasana_or_Vajrasana,116.65,105.38,53.15,97.02,139.14,71.9,71.08,29.54
1_384.jpg,Virasana_or_Vajrasana,132.59,118.33,51.2,8.79,106.38,111.73,54.87,73.96
1_122.jpg,Virasana_or_Vajrasana,118.76,129.82,75.92,28.76,92.02,106.89,49.83,69.14
1_152.jpg,Virasana_or_Vajrasana,119.01,162.8,15.51,52.32,111.32,86.56,33.11,22.83
1_164.jpg,Virasana_or_Vajrasana,117.87,135.61,72.24,38.19,82.71,100.32,44.08,57.29
2_11.jpg,Virasana_or_Vajrasana,130.15,131.74,14.86,25.7,93.62,106.94,72.41,55.94
1_424.jpg,Virasana_or_Vajrasana,116.28,120.37,51.69,16.66,104.71,118.64,52.86,71.86
2_243.jpg,Virasana_or_Vajrasana,165.08,151.47,158.3,176.78,39.18,45.71,13.98,19.55
2_356.jpg,Virasana_or_Vajrasana,136.97,128.38,50.64,6.22,107.15,117.72,49.31,67.53
1_234.jpg,Virasana_or_Vajrasana,79.48,85.32,30.92,40.49,62.56,56.1,24.72,20.63
1_416.jpg,Virasana_or_Vajrasana,146.07,144.45,73.56,66.72,42.18,30.49,33.7,17.23
1_70.jpg,Virasana_or_Vajrasana,133.73,130.65,35.23,56.71,92.2,89.65,53.93,37.19
1_350.jpg,Virasana_or_Vajrasana,104.67,76.11,31.91,33.13,93.98,94.74,42.35,32.06
2_58.jpg,Virasana_or_Vajrasana,94.19,104.62,28.59,69.45,97.96,101.04,78.16,56.62
2_81.jpg,Virasana_or_Vajrasana,127.09,121.43,63.22,44.62,92.58,121.11,37.44,61.69
2_157.jpg,Virasana_or_Vajrasana,127.37,134.12,49.84,18.62,106.12,111.22,52.28,75.57
2_95.jpg,Virasana_or_Vajrasana,107.96,122.83,22.7,25.14,100.88,103.06,54.21,37.93
1_251.jpg,Virasana_or_Vajrasana,120.42,119.12,49.8,21.43,94.18,99.2,47.74,65.82
2_27.jpg,Virasana_or_Vajrasana,138.37,168.59,18.04,3.69,139.78,128.28,69.51,55.65
2_261.jpg,Virasana_or_Vajrasana,122.53,100.22,136.5,159.69,92.95,109.06,48.44,35.97
1_446.jpg,Virasana_or_Vajrasana,121.8,131.49,18.09,58.66,123.37,108.65,92.11,62.22
1_93.jpg,Virasana_or_Vajrasana,137.9,139.63,27.11,10.78,108.11,116.59,43.53,56.98
2_151.jpg,Virasana_or_Vajrasana,101.45,93.35,146.75,145.68,117.99,58.71,28.28,10.25
1_344.jpg,Virasana_or_Vajrasana,122.18,110.27,92.97,43.14,77.05,119.73,39.0,76.73
1_105.jpg,Virasana_or_Vajrasana,121.2,131.93,55.2,18.14,91.48,94.53,34.84,53.71
1_523.jpg,Virasana_or_Vajrasana,124.37,111.07,162.86,155.42,96.58,101.33,29.17,25.57
1_266.jpg,Virasana_or_Vajrasana,87.71,73.4,100.44,107.33,87.72,90.11,31.26,37.8
2_50.jpg,Virasana_or_Vajrasana,135.57,136.85,77.94,76.15,37.39,38.18,8.11,7.68
1_117.jpg,Virasana_or_Vajrasana,142.8,140.34,33.89,61.26,140.73,103.77,79.11,49.84
1_381.jpg,Virasana_or_Vajrasana,108.95,89.31,27.19,26.15,114.48,101.72,144.97,139.46
1_185.jpg,Virasana_or_Vajrasana,108.22,108.05,61.81,28.6,76.35,82.9,29.7,38.51
1_330.jpg,Virasana_or_Vajrasana,116.99,134.09,13.16,2.76,114.84,106.68,50.63,66.37
2_523.jpg,Virasana_or_Vajrasana,102.3,150.85,170.68,165.23,31.27,33.44,7.89,29.6
1_515.jpg,Virasana_or_Vajrasana,126.55,118.31,8.26,41.95,107.42,103.49,69.19,52.87
2_459.jpg,Virasana_or_Vajrasana,133.8,132.37,74.05,64.64,128.96,119.07,28.36,40.0
2_329.jpg,Virasana_or_Vajrasana,164.25,144.74,9.97,25.9,147.59,134.31,126.5,111.15
2_161.jpg,Virasana_or_Vajrasana,125.03,110.0,56.55,34.19,123.33,99.88,66.99,44.64
1_498.jpg,Virasana_or_Vajrasana,147.19,139.62,32.25,13.1,102.39,107.9,40.29,55.38
1_189.jpg,Virasana_or_Vajrasana,104.31,120.33,37.46,23.95,102.83,99.25,28.99,52.12
1_481.jpg,Virasana_or_Vajrasana,131.64,139.86,58.07,67.44,78.51,75.56,27.38,25.58
2_251.jpg,Virasana_or_Vajrasana,134.75,121.76,18.24,13.02,120.59,117.4,158.87,151.8
2_7.jpg,Virasana_or_Vajrasana,143.08,133.26,96.33,84.29,50.72,51.68,14.56,13.24
2_100.jpg,Virasana_or_Vajrasana,114.27,111.76,48.08,23.8,94.85,109.49,42.0,70.4
File40.png,Plow_Pose_or_Halasana_,137.32,137.96,87.35,90.08,34.01,31.86,171.3,152.02
526.jpg,Plow_Pose_or_Halasana_,160.2,138.5,61.76,82.13,60.2,63.37,160.49,174.86
346.jpg,Plow_Pose_or_Halasana_,111.19,133.4,81.52,86.04,60.67,66.19,176.65,152.59
118.jpg,Plow_Pose_or_Halasana_,130.91,151.06,66.8,25.54,70.13,38.47,169.98,140.91
File47.png,Plow_Pose_or_Halasana_,176.66,133.74,93.14,93.61,37.92,42.98,153.74,170.34
277.jpg,Plow_Pose_or_Halasana_,110.05,135.83,82.92,85.17,50.1,50.54,172.33,156.7
494.jpg,Plow_Pose_or_Halasana_,132.64,155.81,87.27,88.41,35.06,32.3,166.8,158.17
File43.png,Plow_Pose_or_Halasana_,65.56,107.97,91.0,63.08,39.08,27.8,172.62,176.61
File52.png,Plow_Pose_or_Halasana_,152.07,149.83,89.12,140.27,34.19,55.48,114.91,153.07
203.jpg,Plow_Pose_or_Halasana_,140.82,162.33,77.52,97.99,39.61,72.67,154.49,94.96
14.jpg,Plow_Pose_or_Halasana_,173.43,127.17,96.95,95.96,59.69,64.6,158.24,172.72
File6.png,Plow_Pose_or_Halasana_,164.4,152.62,84.08,98.47,36.87,52.44,169.94,174.66
130.jpg,Plow_Pose_or_Halasana_,167.52,175.89,87.34,61.21,7.12,21.22,32.48,75.63
File57.png,Plow_Pose_or_Halasana_,123.73,130.89,87.94,98.8,49.75,46.58,170.8,154.37
232.jpg,Plow_Pose_or_Halasana_,127.5,171.57,98.3,30.93,67.34,118.18,124.29,48.16
207.jpg,Plow_Pose_or_Halasana_,173.18,142.85,94.45,82.44,62.16,61.39,149.55,175.0
275.jpg,Plow_Pose_or_Halasana_,133.81,149.46,29.57,60.73,79.08,76.8,172.63,171.8
File29.png,Plow_Pose_or_Halasana_,155.88,129.93,106.81,98.57,42.87,47.77,158.96,174.38
File20.png,Plow_Pose_or_Halasana_,140.01,161.08,90.97,89.0,40.85,39.59,169.84,165.52
File56.png,Plow_Pose_or_Halasana_,135.41,136.97,89.83,86.92,38.16,33.37,166.05,154.02
File33.png,Plow_Pose_or_Halasana_,129.8,127.56,91.06,100.31,49.59,45.14,168.44,157.03
File26.png,Plow_Pose_or_Halasana_,138.59,152.64,79.92,88.0,39.83,36.15,175.71,158.8
387.jpg,Plow_Pose_or_Halasana_,118.52,163.51,94.63,107.29,52.93,57.06,169.9,159.44
File53.png,Plow_Pose_or_Halasana_,163.0,111.93,13.26,32.44,175.46,167.84,169.59,148.49
111.jpg,Plow_Pose_or_Halasana_,92.05,104.41,135.62,138.87,72.06,64.1,173.87,172.37
File10.png,Plow_Pose_or_Halasana_,139.35,149.31,83.46,90.16,48.33,45.17,173.1,168.91
221.jpg,Plow_Pose_or_Halasana_,160.92,130.5,90.71,76.91,56.38,57.04,148.14,169.19
113.jpg,Plow_Pose_or_Halasana_,165.47,150.34,79.23,78.16,47.66,52.91,149.54,169.65
482.jpg,Plow_Pose_or_Halasana_,130.7,164.79,99.38,94.28,61.53,61.02,170.28,165.32
File21.png,Plow_Pose_or_Halasana_,144.17,152.84,80.19,73.6,41.99,41.22,171.77,162.88
29.jpg,Plow_Pose_or_Halasana_,126.78,162.67,88.83,102.4,45.9,44.4,171.88,152.01
File27.png,Plow_Pose_or_Halasana_,114.7,109.09,40.25,128.48,23.15,10.11,170.89,152.69
35.jpg,Plow_Pose_or_Halasana_,105.74,145.68,100.97,95.08,53.85,51.07,176.1,150.13
202.jpg,Plow_Pose_or_Halasana_,84.83,67.47,92.73,99.79,56.0,57.11,171.85,171.34
206.jpg,Plow_Pose_or_Halasana_,122.02,139.16,88.48,73.94,60.1,55.06,157.57,168.23
393.jpg,Plow_Pose_or_Halasana_,104.07,113.73,106.48,116.87,47.83,46.75,173.53,178.52
489.jpg,Plow_Pose_or_Halasana_,109.45,162.65,88.82,88.37,54.69,57.36,172.95,155.45
File31.png,Plow_Pose_or_Halasana_,139.92,149.42,26.6,45.87,49.64,39.66,50.63,43.16
69.jpg,Plow_Pose_or_Halasana_,119.28,60.39,103.56,97.07,58.75,58.33,170.06,177.18
307.jpg,Plow_Pose_or_Halasana_,133.96,154.12,106.41,100.46,37.89,41.48,158.61,154.25
File9.png,Plow_Pose_or_Halasana_,146.37,151.59,88.93,86.1,44.76,37.72,162.9,164.57
File36.png,Plow_Pose_or_Halasana_,111.6,130.2,25.08,62.22,88.43,91.59,162.84,163.36
246.jpg,Plow_Pose_or_Halasana_,80.26,70.25,81.68,78.69,57.32,55.59,177.25,165.61
File7.png,Plow_Pose_or_Halasana_,112.69,152.75,92.05,102.92,46.0,45.59,176.78,153.12
205.jpg,Plow_Pose_or_Halasana_,95.49,62.9,93.61,95.92,87.63,88.53,172.23,173.95
File30.png,Plow_Pose_or_Halasana_,150.91,137.36,87.87,87.58,38.07,43.89,153.94,169.28
File18.png,Plow_Pose_or_Halasana_,153.33,149.18,85.62,93.52,42.51,29.21,173.23,162.49
451.jpg,Plow_Pose_or_Halasana_,130.91,145.0,80.08,75.66,46.48,37.77,168.85,151.29
180.jpg,Plow_Pose_or_Halasana_,123.19,157.88,94.62,97.5,39.33,44.85,140.24,145.57
193.jpg,Plow_Pose_or_Halasana_,169.63,128.02,59.11,85.25,46.75,61.65,140.32,164.04
271.jpg,Plow_Pose_or_Halasana_,172.97,133.99,73.91,73.5,59.67,52.55,147.08,172.29
416.jpg,Plow_Pose_or_Halasana_,154.64,130.79,102.75,97.6,61.33,67.17,152.34,169.98
File12.png,Plow_Pose_or_Halasana_,142.37,132.73,104.98,89.24,41.22,43.16,154.86,173.82
File11.png,Plow_Pose_or_Halasana_,175.0,136.92,86.55,79.71,45.88,54.61,154.95,164.83
File17.png,Plow_Pose_or_Halasana_,132.51,143.04,80.43,85.58,49.03,46.73,170.96,153.49
331.jpg,Plow_Pose_or_Halasana_,153.09,156.31,61.71,47.94,95.72,70.66,143.63,94.33
File49.png,Plow_Pose_or_Halasana_,157.25,151.63,66.44,40.92,90.33,77.52,105.33,153.6
427.jpg,Plow_Pose_or_Halasana_,144.35,147.4,74.61,74.63,45.21,35.13,167.95,156.36
16.jpg,Plow_Pose_or_Halasana_,157.16,160.52,67.59,64.46,46.0,50.02,161.46,152.69
584.jpg,Plow_Pose_or_Halasana_,130.79,155.66,81.46,83.81,47.93,50.9,168.41,158.66
File22.png,Plow_Pose_or_Halasana_,166.1,142.76,100.45,83.22,37.27,45.43,159.6,172.55
352.jpg,Plow_Pose_or_Halasana_,130.39,154.6,77.27,90.17,52.6,60.93,169.34,160.7
File54.png,Plow_Pose_or_Halasana_,165.08,77.79,13.7,72.31,143.48,143.94,130.26,116.69
91.jpg,Plow_Pose_or_Halasana_,141.76,178.52,69.03,48.94,70.88,79.55,163.77,171.47
File15.png,Plow_Pose_or_Halasana_,162.25,141.88,100.8,91.93,36.55,45.81,153.19,172.97
137.jpg,Plow_Pose_or_Halasana_,149.98,126.95,91.91,98.66,36.44,44.74,152.15,170.89
450.jpg,Plow_Pose_or_Halasana_,121.1,137.72,66.83,111.72,58.41,87.39,150.34,154.6
514.jpg,Plow_Pose_or_Halasana_,120.62,125.13,104.87,127.61,68.43,66.93,149.52,158.0
